hyderabad,Asian Radhika Multiplex: ECIL,2,2019-04-14,Chitralahari,Telugu,2D,10:30 AM
hyderabad,Asian Radhika Multiplex: ECIL,1,2019-04-14,Chitralahari,Telugu,2D,01:45 PM
hyderabad,Asian Radhika Multiplex: ECIL,1,2019-04-14,Chitralahari,Telugu,2D,04:25 PM
hyderabad,Asian Radhika Multiplex: ECIL,1,2019-04-14,Chitralahari,Telugu,2D,07:35 PM
hyderabad,Asian Radhika Multiplex: ECIL,2,2019-04-14,Chitralahari,Telugu,2D,10:30 PM
hyderabad,Asian Sha: Chintal,2,2019-04-14,Chitralahari,Telugu,2D,11:30 AM
hyderabad,Asian Sha: Chintal,3,2019-04-14,Chitralahari,Telugu,2D,06:30 PM
hyderabad,Asian Sha: Chintal,3,2019-04-14,Chitralahari,Telugu,2D,09:45 PM
hyderabad,Asian Shiva 4K: Dilsukhnagar,2,2019-04-14,Chitralahari,Telugu,2D,06:15 PM
hyderabad,Asian Shiva 4K: Dilsukhnagar,1,2019-04-14,Chitralahari,Telugu,2D,09:15 PM
hyderabad,Asian Swapna 35mm: Katedan,3,2019-04-14,Chitralahari,Telugu,2D,02:15 PM
hyderabad,Asian Swapna 70mm: Katedan,3,2019-04-14,Chitralahari,Telugu,2D,11:15 AM
hyderabad,Asian Swapna 70mm: Katedan,3,2019-04-14,Chitralahari,Telugu,2D,06:00 PM
hyderabad,Asian Swapna 70mm: Katedan,1,2019-04-14,Chitralahari,Telugu,2D,09:00 PM
hyderabad,Asian Tarakarama Cineplex: Kachiguda,1,2019-04-14,Chitralahari,Telugu,2D,11:15 AM
hyderabad,Asian Tarakarama Cineplex: Kachiguda,1,2019-04-14,Chitralahari,Telugu,2D,02:15 PM
hyderabad,Asian Tarakarama Cineplex: Kachiguda,2,2019-04-14,Chitralahari,Telugu,2D,06:00 PM
hyderabad,Asian Tarakarama Cineplex: Kachiguda,1,2019-04-14,Chitralahari,Telugu,2D,09:00 PM
hyderabad,Bhramaramba 70MM A/C Dts: Kukatpally,2,2019-04-14,Chitralahari,Telugu,2D,11:30 AM
hyderabad,Bhramaramba 70MM A/C Dts: Kukatpally,3,2019-04-14,Chitralahari,Telugu,2D,02:45 PM
hyderabad,Bhramaramba 70MM A/C Dts: Kukatpally,2,2019-04-14,Chitralahari,Telugu,2D,06:30 PM
hyderabad,Bhramaramba 70MM A/C Dts: Kukatpally,1,2019-04-14,Chitralahari,Telugu,2D,09:45 PM
hyderabad,BR Hitech 70mm: Madhapur,2,2019-04-14,Chitralahari,Telugu,2D,11:00 AM
hyderabad,BR Hitech 70mm: Madhapur,1,2019-04-14,Chitralahari,Telugu,2D,02:15 PM
hyderabad,BR Hitech 70mm: Madhapur,1,2019-04-14,Chitralahari,Telugu,2D,06:00 PM
hyderabad,BR Hitech 70mm: Madhapur,1,2019-04-14,Chitralahari,Telugu,2D,09:15 PM
hyderabad,BVK Multiplex Vijayalakshmi: LB Nagar,2,2019-04-14,Chitralahari,Telugu,2D,11:15 AM
hyderabad,BVK Multiplex Vijayalakshmi: LB Nagar,2,2019-04-14,Chitralahari,Telugu,2D,01:50 PM
hyderabad,BVK Multiplex Vijayalakshmi: LB Nagar,2,2019-04-14,Chitralahari,Telugu,2D,02:15 PM
